User_ID,Email,Phone_Number,Account_Creation_Date,Billing_Address,Shipping_Address,IP_Address_Changed,New_Device,Odd_Time_of_Transaction,Unusual_Cart_Value,Multiple_Failed_OTPs,VPN_Use,First_Time_High_Value_Purchase,Email_Pattern,Shipping_Address_Changed,Previous_Failed_Attempts,Is_Fraud,User_Agent,Browser_Name,Browser_Version,OS,Installed_Plugins,Time_Zone,Screen_Resolution,Language,Do_Not_Track,fingerprint_id
megastore_user_01302,ztaylor@example.com,245.407.1264,2021-02-25,"348 Cline Glen, Lake Nicholas, MN 71107","28282 Roman Squares Suite 483, South Lesliechester, VI 09545",0,0,0,0,1,1,0,normal,0,2,0,Chrome/61.0.4328 (MacOS),Chrome,61.0.4328,MacOS,Java,UTC+9,1280x720,en-GB,1,b7dd1e8debf7fd6765a6348f9a7c4d69d43327e20fb7bb17d1d8dd46f4f8ca16
megastore_user_02433,ssherman@example.net,5508935063,2022-03-13,"98052 Smith Throughway, South Dylan, CT 04061","09191 Walters Lock Apt. 628, Jenniferchester, SD 19523",0,0,1,1,2,0,0,normal,0,3,1,Chrome/91.0.1282 (Windows 10),Chrome,91.0.1282,Windows 10,Flash,UTC-8,1366x768,fr-FR,0,f57f1012eb38673be5801e92575fdcd5e4205f183fb25b4169d6f92ff683472e
user_00267,pstone@example.com,687.702.1627x5955,2024-10-29,"37308 Leah Drive, West Katherineshire, PA 79764","USNV Taylor, FPO AE 68115",0,0,0,0,0,0,0,suspicious,0,2,0,Firefox/95.0.7054 (Windows 11),Firefox,95.0.7054,Windows 11,Java,UTC+5:30,1280x720,fr-FR,1,13d3884b4f5858e3477b8fccad9a035870db27940c2ce1b3eee993b7f2156bfb
megastore_user_00388,kurtmurphy@example.com,001-446-699-5709,2020-09-13,"451 Lopez Ferry Apt. 014, New Dianeberg, DE 35131","2022 Brian Stravenue Suite 527, Port Larryfurt, IL 91685",0,0,0,1,1,0,0,suspicious,0,3,1,Opera/78.0.1163 (Windows 11),Opera,78.0.1163,Windows 11,PDF Viewer,UTC+5:30,1440x900,fr-FR,0,6d7685d7b1e0e4bf4d84222cb8a07cc7fe168bdac752f0368531d0f9f84ef3dd
megastore_user_01046,caleb20@example.net,+1-461-508-8763x8736,2025-05-29,"476 Grace Skyway Apt. 926, Martinfurt, CT 94170","0733 Rice Summit Suite 253, Wardburgh, NM 79387",0,0,0,0,4,0,0,normal,0,0,0,Firefox/110.0.2750 (Windows 11),Firefox,110.0.2750,Windows 11,QuickTime,UTC-3,1536x864,de-DE,0,8b787f3fe096cc4313b1a7ffafb725e5185cd63a3807e49b300dc5c9e72108c9
megastore_user_03440,schapman@example.org,9307398597,2022-06-30,"616 Deborah Ville, Gatesview, PR 25787","71968 Vanessa Rapid Suite 772, Hopkinsburgh, AR 80038",1,0,1,0,2,0,0,normal,0,1,0,Opera/87.0.4448 (MacOS),Opera,87.0.4448,MacOS,Flash,UTC+5:30,1440x900,de-DE,1,3eca9be85dcfbc87d570c190f77ab28f4c507330595581dd03ec668919d0bc93
megastore_user_01397,butlerluis@example.org,001-948-318-0884x88088,2020-11-08,"432 Martinez Ridges, West Jessicaberg, IN 06812","77571 Meyer Stravenue, Terrimouth, MD 48708",0,0,0,1,4,0,1,normal,0,1,1,Safari/109.0.9390 (MacOS),Safari,109.0.9390,MacOS,,UTC+9,1440x900,es-ES,1,e658ae57ac345436d11874a3398b554cde805fc138a6831efb5b881d95fa2775
megastore_user_00382,byoung@example.net,826.532.4269x182,2021-02-20,"PSC 2041, Box 5148, APO AE 31839","20124 Charles Inlet, West Charles, VA 36973",0,0,0,0,4,0,1,normal,0,1,0,Safari/65.0.2092 (Windows 11),Safari,65.0.2092,Windows 11,,UTC-8,1366x768,fr-FR,0,a12ee0885ed7055ecb64dc91e5e089db438c65a797d9e27d668da7abb1f73b55
megastore_user_03766,zjohnson@example.org,337-516-4587,2023-10-16,"74785 Smith Springs, Saraville, LA 22769","PSC 1862, Box 0633, APO AA 38161",0,1,0,1,3,0,0,normal,0,1,1,Edge/74.0.3749 (Windows 11),Edge,74.0.3749,Windows 11,Flash,UTC-8,1366x768,fr-FR,1,fae82f9c7188c8d46a310f23591291998cbf5f7fc7d9c35f68294f3c9dfed874
megastore_user_00042,clarkjohn@example.com,255.526.2025x0337,2023-02-17,"Unit 2561 Box 5111, DPO AP 97618","19157 Mcintosh Trace, Lake Shane, GA 02416",0,0,0,0,1,0,0,normal,0,3,0,Safari/74.0.4228 (iOS),Safari,74.0.4228,iOS,Flash,UTC+9,1920x1080,es-ES,1,f7e480612af141be806efb7cf0585c8be593a945379b3e2be877d6c59c208c67
user_00403,nataliethomas@example.org,+1-451-380-3338x6584,2023-08-17,"62947 Burns Valleys Suite 775, North Dannymouth, WI 48151","668 Shannon Prairie Suite 567, Josephtown, CO 30777",0,0,0,0,2,0,0,normal,0,1,0,Opera/101.0.9381 (Linux),Opera,101.0.9381,Linux,Flash,UTC+1,1366x768,en-US,0,8a916454cc96fae27407144b5721ab77f24640db54a1128c9a91834d138c1093
megastore_user_00169,corey44@example.com,+1-242-578-4683x64648,2024-06-24,"6216 Rachel Forges, Huangside, WY 94258","544 Smith Valley Suite 580, West Jason, GU 95505",0,0,0,0,2,0,0,normal,0,2,0,Opera/76.0.9506 (Windows 11),Opera,76.0.9506,Windows 11,QuickTime,UTC,1536x864,en-US,1,7e2c8e9da41127a619aff9cc71733bd76858ecd1b718966ecc29d9da52f39d1d
megastore_user_01342,jarcher@example.org,001-375-665-6309,2020-12-08,"843 Jennifer Lake Suite 760, New Coletown, VA 81392","573 Huerta Views Suite 639, Sarahborough, NE 50350",0,0,0,1,2,0,0,normal,0,1,0,Opera/94.0.1424 (Windows 11),Opera,94.0.1424,Windows 11,Flash,UTC+1,1280x720,en-US,1,d53b76a5b7244472506302f8cbbd5e6bf9f3ce31f231bca012d93e99981a9686
user_00323,margaretcallahan@example.net,783-322-7036,2024-09-16,"8731 Herrera Canyon Apt. 714, Youngbury, TX 67423","5862 Courtney Glen Suite 934, Curtisborough, VI 16025",0,0,0,0,3,0,0,normal,0,2,0,Firefox/75.0.8924 (Windows 11),Firefox,75.0.8924,Windows 11,QuickTime,UTC-3,1536x864,en-US,1,a15f2fca104ec0684e5a8a53eb009c8fabab7ef0ae8a4cdfb3aa4a745febb4fa
megastore_user_00186,jcarpenter@example.com,001-930-414-5260x133,2022-03-06,"299 Tanya Island Suite 002, Gutierrezville, DE 60310","5203 Nelson Haven Apt. 612, Port Kyle, NJ 80746",0,0,0,0,2,0,0,normal,0,0,0,Firefox/109.0.2389 (Linux),Firefox,109.0.2389,Linux,Java,UTC-3,1536x864,fr-FR,1,85725e2eedc66c309c82abf60ed77af0eaa423710b6493cd98fc4a5369b0a8e7
megastore_user_02115,robertskerri@example.com,6285509363,2024-12-20,"1411 Danny Mall Suite 784, North Amandaville, AL 78353","18688 Williams Fields Suite 533, Kevinberg, CT 84176",0,0,0,0,0,0,0,suspicious,0,0,0,Chrome/76.0.6636 (Windows 11),Chrome,76.0.6636,Windows 11,QuickTime,UTC,1440x900,en-US,0,eabd03e8c557952661d30c8d50dc38c6e3a6fc63ab16bec3c6fc8522946236d1
megastore_user_01175,mcdonaldjeremy@example.com,946.340.5726x975,2021-02-13,"47144 Jorge Knolls, Port Sally, OR 25968","5569 Courtney Mills, West Susanport, NY 74615",0,0,0,0,4,0,0,normal,0,0,0,Edge/84.0.7316 (MacOS),Edge,84.0.7316,MacOS,PDF Viewer,UTC-8,1440x900,en-US,0,a519130921fc59546f30ce3ad997d6e485194ec7cf94a383e5ab2f979712e5bf
user_00257,phillipdiaz@example.com,681-802-2725,2022-06-27,"443 Coleman Skyway, Timothyfurt, NC 70264","8176 Alvarez Avenue, Herrerachester, NH 84069",0,0,0,1,1,0,1,normal,0,0,0,Edge/90.0.7709 (Windows 10),Edge,90.0.7709,Windows 10,,UTC-8,1536x864,en-GB,1,f4b5c68d50080da426c4a0a0b37d5819a84f345f99ff2f1712825d7a01049772
megastore_user_01501,westrenee@example.net,(572)558-4508x5123,2022-11-15,"Unit 1686 Box 9563, DPO AP 93883","Unit 5605 Box 5131, DPO AE 95610",0,1,0,1,4,0,0,normal,0,3,1,Edge/84.0.4424 (Windows 10),Edge,84.0.4424,Windows 10,QuickTime,UTC,1536x864,en-US,1,9904821f441debb39cb2460282b62b1c69f8622412ce43bf2ed586c3b5f99b55
megastore_user_00089,simslinda@example.net,(384)413-4764,2023-08-24,"020 Jacob Forest Suite 038, Haleyfurt, VA 37382","682 Michelle Union Apt. 280, New Michael, CA 75591",0,0,0,1,1,0,0,normal,0,0,0,Safari/78.0.4072 (Windows 10),Safari,78.0.4072,Windows 10,,UTC+1,1280x720,en-US,1,d71c6d942d2f15505aa1282dd440c2d82c96042eb69e953f5b07748d7685efac
megastore_user_03371,richwendy@example.org,426.512.0298x971,2024-12-17,"224 Kayla Islands Suite 889, Port Josephfurt, KY 06180","23636 Thomas Plaza Suite 686, North Cassidy, CO 76226",0,0,0,0,0,1,0,normal,0,2,0,Edge/78.0.1466 (Windows 11),Edge,78.0.1466,Windows 11,QuickTime,UTC-3,1366x768,es-ES,1,ac760f94b8981007214b33a2ef4bafeef3228c315fdf9a6ceb700f52fc77f428
user_00137,mwilliams@example.net,(469)311-8216x037,2022-11-29,"490 Herman Summit, West Raymondfurt, PA 48478","3181 Lindsey Creek Suite 901, East Haleyton, ID 58328",0,0,0,0,0,1,0,normal,0,0,0,Firefox/79.0.4749 (Windows 11),Firefox,79.0.4749,Windows 11,QuickTime,UTC-8,1280x720,es-ES,0,7b130ee9f76c8d10d0494007eb1a14130b90ea3a3f91f8ed3ffd920cd16f75c3
megastore_user_02755,smithchris@example.org,+1-606-887-8696x4675,2021-03-21,"099 Griffith Prairie, Williamchester, IL 67185","106 Marcus Village Apt. 449, Lake Christopherland, SC 30685",0,0,1,0,2,0,1,normal,0,1,0,Safari/100.0.7213 (Linux),Safari,100.0.7213,Linux,Flash,UTC-8,1280x720,en-GB,1,553a803692f556d975e44ee3c82f223e1959a57c71eb3a95e77eddb2040410e6
megastore_user_02354,amandanorris@example.com,912-586-0108x866,2020-09-28,"PSC 9971, Box 3420, APO AE 33321","01277 Paul Ports, North Erin, MO 96944",0,0,0,0,1,0,1,normal,0,0,0,Firefox/60.0.8463 (Linux),Firefox,60.0.8463,Linux,Flash,UTC+5:30,1280x720,de-DE,0,007d0ce38ec920c5288f62b9a2587eb18a4407398d7bf07773c89d388480cf81
megastore_user_01706,patriciaglass@example.net,6953338089,2023-10-24,"56989 Walsh Island Suite 578, Cruzberg, NM 36080","266 Steven Mount Apt. 748, Garciabury, IN 55397",0,0,0,0,4,0,0,normal,0,2,0,Opera/66.0.9818 (iOS),Opera,66.0.9818,iOS,,UTC-8,1440x900,en-US,1,df767b70564863355af3f58c035f7564c7aa3d74aa9d461a9202955a064067d8
megastore_user_01738,melvin35@example.net,001-852-739-2012x2744,2023-02-28,"0745 Lisa Row, Davidside, AZ 74145","35286 Ramos Roads, Stephanieshire, MH 54183",0,0,0,1,2,0,1,normal,0,2,1,Firefox/69.0.6178 (iOS),Firefox,69.0.6178,iOS,Flash,UTC-8,1440x900,es-ES,0,10740451f03f311d9747294dd0f7f8b4470b8a32cb495bcec059fd7e16ba304b
megastore_user_02386,brownjennifer@example.org,302-440-0198,2022-05-18,"7885 Michael Cape, North Kevinview, RI 72473","8423 Bailey Prairie Apt. 800, Lake Antoniofurt, WI 78064",0,1,1,0,3,0,0,normal,0,3,1,Safari/75.0.1337 (Linux),Safari,75.0.1337,Linux,Java,UTC-3,1366x768,fr-FR,0,8a7b5c2dc5af6b87397e557ccfb5a60411ce556a64a645850bf0c370e90c2a41
megastore_user_02285,dianenguyen@example.org,(775)307-7732,2022-08-17,"976 Ferguson Manors, Lake Ryanfort, NY 01696","917 Anthony Pines, North Elizabeth, FL 67593",0,0,0,0,1,0,0,normal,0,3,0,Chrome/105.0.4179 (Windows 10),Chrome,105.0.4179,Windows 10,Java,UTC+9,1440x900,en-GB,0,e8199c1ea4814ffc4c5312c1afb8d462e7b86095155efc1504c19e450aca39c6
megastore_user_01083,melissaharris@example.org,493-406-1612x3104,2020-09-07,"USCGC Moore, FPO AE 76127","759 Burke Falls Apt. 344, Strongmouth, FM 95703",1,0,1,0,3,0,0,normal,0,3,1,Opera/83.0.6040 (Android),Opera,83.0.6040,Android,,UTC-8,1280x720,en-GB,1,3e1cba18193d7f07241ab4fa87d01c2d55132c2d67412e9c9756e99981cb0076
megastore_user_00882,shelby17@example.com,817-316-1817x97992,2021-05-21,"4084 Lisa Centers, New Justin, RI 26469","457 Chad Rapids, New David, AZ 64306",1,0,0,0,2,0,1,normal,0,2,1,Safari/63.0.7256 (Linux),Safari,63.0.7256,Linux,,UTC+9,1440x900,en-US,0,9f0250723013f744529e7cb55bafb5f62ea59385758eda88fd555b5cb7441e64
megastore_user_00288,shieldsphyllis@example.net,(775)690-7189,2023-03-17,"122 Green Highway Suite 316, Philiphaven, UT 68363","0255 Tran Falls Apt. 769, Stephanieport, DE 88589",0,0,0,0,0,0,0,normal,0,3,0,Chrome/89.0.3105 (Linux),Chrome,89.0.3105,Linux,QuickTime,UTC+5:30,1280x720,fr-FR,0,99f83281960a1ad5d43bbd3e27cfa8e8519a4f55283836aba4b33274afa20101
megastore_user_02120,andreabyrd@example.net,225-794-7815x338,2024-07-02,"566 Joseph Trail, Brianashire, WY 76375","004 Amy Shoals Apt. 784, Port Jessica, SD 36055",0,0,0,0,1,0,0,normal,0,0,0,Opera/100.0.2669 (Windows 10),Opera,100.0.2669,Windows 10,,UTC+9,1440x900,es-ES,1,3ccd7d2ce9e0430b2f0274ca0a5daaee5152dbcb50486fb850cb8b565fb23573
megastore_user_03047,hayesvincent@example.org,206.657.5330x8368,2021-03-30,"6473 Michael Pike Apt. 558, Hammondberg, NJ 48371","38530 Christina Villages Suite 154, Lake Destinyborough, NM 54125",0,0,0,0,1,1,0,normal,0,3,0,Edge/83.0.9997 (Windows 11),Edge,83.0.9997,Windows 11,Java,UTC+9,1440x900,es-ES,1,15b16760f10cce2956b51b436e0b13e345098075fa530b27fcb95b07d6a4e151
user_00053,james32@example.org,596.413.8176,2023-11-25,"494 Khan Radial, Carrton, AS 69336","632 Michael Flats Suite 288, Nguyenchester, NE 19150",0,0,1,0,4,0,0,suspicious,0,3,1,Edge/69.0.1018 (Windows 11),Edge,69.0.1018,Windows 11,QuickTime,UTC-3,1920x1080,en-GB,0,2a96b1c1ea6339be0bd474081abd141dc9e080c7d8f8676bbd0da2f7721b5de3
megastore_user_03525,michaelmathis@example.com,906-350-8775x5078,2024-02-11,"3662 Amanda Centers, Ashleybury, CO 34601","7847 Spears Burgs Apt. 270, Lake Kimtown, ME 21221",0,0,0,0,4,1,0,normal,0,3,1,Chrome/73.0.1270 (Windows 11),Chrome,73.0.1270,Windows 11,,UTC-3,1536x864,fr-FR,1,a5d7ef8627e25805bdfee04e6a99e6df9bd436b9bc36f793995b12eb1c445266
megastore_user_02423,quinnchristopher@example.net,632-345-2183x04555,2024-03-05,"18300 Barajas Curve, Armstrongshire, MS 02094","44285 Rangel Forges, Donaldberg, LA 81380",0,0,1,1,0,0,0,normal,0,2,1,Edge/100.0.2603 (Android),Edge,100.0.2603,Android,QuickTime,UTC-8,1536x864,fr-FR,1,a899cf4518e7846a7b781a35cf430c742ea3900c6f861b0e1b94ef239f95c734
user_00313,ryan71@example.com,(311)217-4427,2021-11-11,"0107 Mueller Parkway Apt. 188, North Katherine, KS 15198","39199 Matthew Pine, Smithshire, NH 83578",0,0,0,0,3,0,0,normal,0,3,0,Safari/66.0.9414 (MacOS),Safari,66.0.9414,MacOS,QuickTime,UTC,1920x1080,de-DE,1,3f806330240a0098c388b12326340cbacc034a56421db4646d60e48555b76981
megastore_user_02373,rodgerscory@example.com,5385497647,2024-12-06,"358 Taylor Fall, Rodneyside, CA 91308","6572 Beck Plain Suite 275, West Tony, TX 09799",0,0,1,0,0,0,0,normal,0,1,0,Firefox/94.0.6963 (Linux),Firefox,94.0.6963,Linux,,UTC-8,1920x1080,fr-FR,0,06aac1ec2670fd03ba20606001fe0665a85ebdf6ff40fdcd23261909917fee6d
megastore_user_01946,james38@example.com,001-951-479-7347x9254,2024-03-16,"57709 Cindy Heights Suite 511, North Donnaton, CT 01270","Unit 5028 Box 3633, DPO AP 12787",0,0,1,0,1,0,0,normal,0,3,0,Edge/74.0.3616 (iOS),Edge,74.0.3616,iOS,QuickTime,UTC+9,1536x864,en-GB,1,19312e732a6a936092412fdaff51ebe4977b0b522e589d9c86a75e39873c65f1
megastore_user_03666,kylebrown@example.com,001-504-284-5282x51115,2022-05-16,"02607 Payne Ramp Suite 011, East Michaelhaven, GA 21713","3005 Miller Flats Apt. 377, North Tina, WV 71644",0,0,0,0,4,0,0,normal,0,1,0,Edge/74.0.6570 (Windows 11),Edge,74.0.6570,Windows 11,PDF Viewer,UTC+9,1366x768,fr-FR,0,dac55021458f3d9880ce71752b4e16dacbc3f89b2cdeb1ecf2275440230a300d
megastore_user_02580,znguyen@example.com,+1-698-253-8053x736,2022-06-15,"6695 Matthew Isle, Port Brenda, MA 76760","230 Smith Inlet Apt. 649, Alexanderberg, NV 50392",1,0,1,0,4,0,0,normal,0,2,1,Safari/65.0.9664 (Windows 11),Safari,65.0.9664,Windows 11,QuickTime,UTC+1,1366x768,en-GB,1,a504c8f29b5ecd95e90638d02211869f0d141c2cd570a98cc69719487b1f647f
megastore_user_02875,moorejeffrey@example.org,398-270-7419x5240,2024-12-02,"63745 John Locks Suite 181, Gomezstad, NM 41845","0388 Ashley Mount Suite 732, South Cheryltown, AL 76584",0,0,0,1,1,0,0,suspicious,0,0,0,Opera/78.0.9418 (Windows 11),Opera,78.0.9418,Windows 11,Flash,UTC,1366x768,fr-FR,1,e90200ea809e29bab91444b61823dba3a6577e1ed4b02feb6aeb211b23565e8a
megastore_user_02057,carolinegiles@example.org,236-493-4206x47526,2024-12-15,"9388 Robinson Plaza, Port Erica, WA 25140","3671 Raymond Villages, New Lisa, SC 87539",0,0,0,0,4,0,0,normal,0,3,0,Safari/94.0.6962 (MacOS),Safari,94.0.6962,MacOS,Flash,UTC-8,1920x1080,en-GB,1,e9ab1948b12bfa4a918ba5d265746399d0feb14a78eacbc00a62b929c8784cfe
user_00440,vanessawaters@example.com,(379)707-0342x0853,2023-03-11,"18741 Mario Cape, Watsonview, RI 36522","765 Peters Trafficway Apt. 829, Boydside, KS 46666",0,0,0,0,3,0,0,normal,0,0,0,Opera/77.0.7618 (Windows 11),Opera,77.0.7618,Windows 11,Flash,UTC,1920x1080,es-ES,1,6a0334e48b1a6cf8460880193531d828474555ac274e55c514a9a93588b43050
megastore_user_00992,jamesbowen@example.org,318-662-3791,2021-01-22,"48174 Travis Grove Apt. 036, Port Joseph, ND 25996","29007 Kevin Run Apt. 079, Teresaview, MN 59431",0,0,0,0,3,0,0,normal,0,3,0,Opera/91.0.8083 (Windows 10),Opera,91.0.8083,Windows 10,QuickTime,UTC,1366x768,en-US,1,74150fb120c9aea73bdec28049995db7de8591d2a78cae919a6510a531ab0881
megastore_user_00898,gallaghertroy@example.com,(366)296-2448,2020-09-29,"744 Montgomery Pass Apt. 148, North Meganborough, MO 62515","1250 Jeremy Station, East Brandonmouth, LA 02196",0,1,0,1,2,0,0,normal,0,0,0,Chrome/76.0.9107 (MacOS),Chrome,76.0.9107,MacOS,PDF Viewer,UTC,1366x768,es-ES,1,c5b38ba823aaae3f2addd61650785a8cacd662dce0881afa2df8a492a18a4594
megastore_user_03702,josephlong@example.org,8147696724,2023-11-03,"97851 Mullins Villages, Port Eric, IL 37010","772 Lisa Drives, North Joycefort, NC 40548",0,0,0,1,3,1,0,suspicious,0,3,1,Edge/92.0.6836 (iOS),Edge,92.0.6836,iOS,PDF Viewer,UTC-3,1280x720,fr-FR,0,8c3c7c597940786ecd76e3aa4c27867f1dbf6389182f21894e1a6f7bbd4ac0ce
megastore_user_00421,timothy87@example.net,336.225.9274x95936,2023-05-28,"45304 Todd Corners Apt. 387, Fritzville, ID 11829","491 Logan Hills Apt. 737, Robinsonburgh, OK 64077",0,0,0,0,4,0,0,suspicious,0,0,0,Firefox/96.0.5637 (MacOS),Firefox,96.0.5637,MacOS,,UTC+5:30,1280x720,en-GB,0,76befd720bab9a01fe3bef516765e2411374f54e8549fbd2f4859fb90f1f01f5
megastore_user_04187,alambert@example.org,914.971.1837,2024-07-28,"901 Pamela Junction, Nicoletown, RI 21874","0665 Miranda Trail Apt. 075, Loriview, HI 43495",0,0,0,0,0,0,0,normal,0,2,0,Firefox/84.0.2512 (Linux),Firefox,84.0.2512,Linux,QuickTime,UTC-3,1536x864,en-GB,1,b200b4d29e7d58d342dfa785467235ce34cf982f15c5bbae0a3dfc394fc7bd1e
megastore_user_03061,lydia71@example.org,793-610-5757x0196,2025-03-15,"171 Wallace Junctions Apt. 863, Youngmouth, NY 92134","139 Whitehead Glens Apt. 810, Bowerschester, RI 13681",0,0,0,0,2,0,0,normal,0,1,0,Opera/81.0.4669 (Windows 11),Opera,81.0.4669,Windows 11,,UTC+1,1280x720,es-ES,1,b963966ddde97a030fca87da35f272dd305368b481b71c8cf1b60551212bb718
user_00135,jball@example.com,(298)349-5932,2023-05-24,"2102 Patricia Dam, North Paul, VA 84834","68475 Cohen Port, North Michael, NE 77034",0,0,0,0,4,0,0,normal,0,3,0,Firefox/110.0.2423 (MacOS),Firefox,110.0.2423,MacOS,Java,UTC+9,1366x768,en-GB,0,be0a90332c5588acb829e9ca21dabf9b9277e4d1973cba64148f6a9c55f15f8d
