User_ID,Email,Phone_Number,Account_Creation_Date,Billing_Address,Shipping_Address,IP_Address_Changed,New_Device,Odd_Time_of_Transaction,Unusual_Cart_Value,Multiple_Failed_OTPs,VPN_Use,First_Time_High_Value_Purchase,Email_Pattern,Shipping_Address_Changed,Previous_Failed_Attempts,Is_Fraud,User_Agent,Browser_Name,Browser_Version,OS,Installed_Plugins,Time_Zone,Screen_Resolution,Language,Do_Not_Track,fingerprint_id
ecomplus_user_03692,joshuaperkins@example.org,(221)548-6518x2933,2022-08-09,"0870 Daniel Fall, Johnsonstad, PW 36467","700 Quinn Dale, North Nicholasmouth, AZ 10402",0,0,0,0,3,0,0,normal,0,3,0,Opera/76.0.5152 (MacOS),Opera,76.0.5152,MacOS,,UTC+5:30,1280x720,de-DE,0,294e8ac80338313a46e0509a30fc958d062752e9ea8d4b71377e5a6a10ec1ae7
ecomplus_user_00309,qmcdonald@example.com,477-591-2517,2025-07-01,"3192 Moreno Canyon Apt. 318, Blackport, ID 62408","2655 Kathryn Ridges, North Jessicaville, MH 75367",0,0,0,0,4,0,0,normal,1,2,1,Edge/74.0.4779 (Windows 10),Edge,74.0.4779,Windows 10,Java,UTC+1,1440x900,fr-FR,1,e6b67342465604af077a567c299d52b65755c22bf5d5c69be02dad71723fb173
user_00005,kingdonna@example.org,001-495-376-0819,2023-11-08,"22732 Dominguez Summit, Henryville, ME 29298","45047 Jennifer Corner Suite 802, North Brettstad, IL 47051",0,0,1,0,4,0,1,normal,0,3,1,Edge/75.0.1540 (Windows 10),Edge,75.0.1540,Windows 10,Java,UTC+5:30,1280x720,en-GB,1,d20735c1e1f0d31f66aace0400da44b98fef24539f7ccf6f280f229574988941
ecomplus_user_03860,dunnlaura@example.com,(637)498-1678x1492,2023-03-15,"Unit 4538 Box 0930, DPO AA 68497","77362 Sarah Village Apt. 876, Ryanburgh, PA 22953",0,0,0,0,0,0,0,normal,0,0,0,Chrome/99.0.9117 (iOS),Chrome,99.0.9117,iOS,QuickTime,UTC-8,1440x900,es-ES,1,3144198dcacadfa52bdb0bc85fe0d0bd07a04563bc2bbfce9c9bba79ddbcd4af
ecomplus_user_01376,dschaefer@example.org,+1-953-347-2243x416,2023-11-14,"USNV Chaney, FPO AP 55644","65181 Luke Isle Suite 243, Terryport, MT 72297",0,0,1,0,1,0,0,suspicious,0,3,1,Firefox/70.0.8758 (MacOS),Firefox,70.0.8758,MacOS,PDF Viewer,UTC-3,1366x768,en-US,1,38fc663ff468ddbbeba5abeef0c8b0fc7a22793368bb47ee69146ca4cb407ff7
ecomplus_user_03639,valerie37@example.org,240-957-0677x95778,2023-08-02,"271 Smith Mountain Apt. 354, North Christopher, IL 65416","646 Johnson Via Suite 435, Kiarashire, NC 64604",0,0,0,0,1,0,0,normal,1,2,0,Opera/78.0.9398 (MacOS),Opera,78.0.9398,MacOS,QuickTime,UTC+1,1366x768,es-ES,1,f60a59155e9717d8c45efbe7f4f9dee61127bc8f90d6a5e5e87205d2d30ff080
ecomplus_user_01846,ywaller@example.com,905-531-3432x711,2022-02-25,"449 Wilson Parks, Cherrybury, NH 98343","PSC 9383, Box 2956, APO AA 40502",0,0,1,0,2,0,0,normal,0,0,0,Edge/61.0.2786 (iOS),Edge,61.0.2786,iOS,,UTC+9,1536x864,en-US,1,e10c0bb7c856f517bc07fb7a1e1ac7c53517f4a209a4b6d29cd9eff6f7cc80a6
user_00418,agardner@example.org,795.814.1601x12827,2021-08-18,"7106 Ochoa Circle, Michaelberg, MT 38993","2404 Guzman Common Suite 740, New Keithland, MN 64105",0,0,0,0,0,0,0,normal,1,3,0,Chrome/70.0.5921 (Windows 10),Chrome,70.0.5921,Windows 10,Java,UTC+5:30,1366x768,de-DE,1,cb5dd6d4a1e2d157014ff8ccca6091ad1950e0305c28716eb364e15e5bb6258b
ecomplus_user_04375,pgarcia@example.com,455.804.8668,2021-07-16,"80266 Bowers Mountain, Port Chelseabury, DC 44541","598 Todd Greens Apt. 047, West Michaelhaven, ND 86291",0,0,0,0,1,0,0,normal,0,3,0,Safari/82.0.4856 (Windows 11),Safari,82.0.4856,Windows 11,,UTC+9,1920x1080,en-GB,1,90810acf7606c37fb766c2e63577af89d83a9abcae05ec2e50c3664c9c3ffb8d
ecomplus_user_04102,lisa03@example.com,001-588-797-7195x8636,2022-03-06,"186 Karen Route Suite 350, Port Joshua, MD 81328","066 Rocha Gardens, Tammyhaven, GA 14627",1,0,0,0,2,0,1,normal,0,2,1,Chrome/104.0.4846 (Windows 10),Chrome,104.0.4846,Windows 10,PDF Viewer,UTC-8,1280x720,en-GB,1,dc782b9057489926fd515aeb9744797f74649de63f1aee47f55c6f4372d92458
ecomplus_user_03652,randallwilkinson@example.com,494.640.0604x4785,2024-03-18,"9333 Kyle Corners, Lake Tracy, AL 89266","5909 Smith Light Suite 155, New Nicole, LA 45208",0,0,0,0,0,0,0,normal,0,0,0,Opera/91.0.2138 (Android),Opera,91.0.2138,Android,Flash,UTC+1,1440x900,es-ES,1,9089765babcaec15f4c778e0b977f1e7b1b3bf5e0ce7e91f64924b22e873688f
ecomplus_user_01020,jessicaharris@example.org,001-646-964-6243x70214,2020-10-01,"054 Kimberly Islands Suite 282, Anthonyfort, WV 08898","PSC 2665, Box 3693, APO AA 65976",0,0,1,0,0,0,0,normal,0,0,0,Firefox/71.0.8406 (MacOS),Firefox,71.0.8406,MacOS,QuickTime,UTC-3,1536x864,fr-FR,1,ea04f2403e48afc819f5b395acda40dfc70289ed6dfa35d12d83ba150843d873
ecomplus_user_01310,rking@example.com,518-214-4418,2022-10-08,"59489 Mark Bypass Suite 909, South Timothy, SD 93753","606 Daniel Corner Suite 903, Port Rachel, VA 44535",0,1,0,0,2,0,0,normal,0,2,0,Opera/106.0.8387 (iOS),Opera,106.0.8387,iOS,Java,UTC-3,1536x864,es-ES,1,ae640bdc1cc4a88da4a116296a102eb674817ce65beead87b6fbe4011ba1b26c
ecomplus_user_03299,gkent@example.net,+1-321-565-6181x4161,2025-03-30,"Unit 7885 Box 3578, DPO AP 53426","509 Howard Light Suite 713, Jonport, NJ 36293",0,0,0,0,2,0,0,normal,1,0,0,Safari/90.0.8638 (Android),Safari,90.0.8638,Android,QuickTime,UTC-3,1536x864,en-US,1,07a601b139986a16cad9a710231c931732ef25959fac54dd40f621e9e846613a
ecomplus_user_03640,robertoroberts@example.com,(423)756-2496x878,2025-06-10,"7670 Dougherty Causeway Apt. 762, Port Robertburgh, OR 50508","40615 Frank Loaf, Port Ginaborough, TN 17212",1,0,0,0,2,0,0,suspicious,0,3,1,Chrome/61.0.5835 (Android),Chrome,61.0.5835,Android,Flash,UTC-3,1440x900,es-ES,1,900e211fcbbfc8769be8eb72df2047cf5938f696fb05e00a10cac5cfaec7c9d3
user_00010,jessica27@example.net,001-385-579-0670x807,2021-11-26,"065 Hall Crossroad, Wilsonshire, VA 99314","2182 Lauren Course Suite 774, Richardsonchester, AK 04388",0,1,0,0,4,1,0,normal,1,0,1,Firefox/94.0.4327 (Windows 11),Firefox,94.0.4327,Windows 11,PDF Viewer,UTC+5:30,1280x720,fr-FR,0,ac1feca5dcf76f5dd5a8204ad5659a813c3cd376638a31262caba5444268f85b
ecomplus_user_00527,smithbrandon@example.net,001-267-464-1423x9374,2023-07-22,"62260 Lauren Drive, Port Matthewbury, ND 85262","706 Garza Hills Suite 929, Cynthiaberg, ID 60887",0,0,0,0,4,0,0,normal,0,2,0,Edge/110.0.1904 (MacOS),Edge,110.0.1904,MacOS,,UTC+9,1280x720,en-US,0,343ad2a3a54555fa862f905567d784dcbff9458ba82e90c1eb90d5c936f08774
ecomplus_user_01740,obaker@example.com,(866)604-8061,2021-02-08,"1812 Roy Highway, East Casey, MP 15353","06091 Ramirez Ferry Suite 919, East Robinmouth, MN 83707",0,0,1,0,3,0,0,suspicious,0,2,1,Opera/96.0.2616 (Linux),Opera,96.0.2616,Linux,QuickTime,UTC+1,1440x900,es-ES,1,6075f63aecc567d8cef4515b9b73507cc503cecf77088e738c552b8fda71d755
ecomplus_user_01270,christopher29@example.com,(655)616-3308x0974,2023-04-29,"11498 Allen Passage, Zacharyton, UT 11636","475 Brandon Roads Apt. 971, East Deniseview, OK 43129",0,1,0,1,2,0,1,normal,0,2,1,Chrome/72.0.5852 (Windows 11),Chrome,72.0.5852,Windows 11,Flash,UTC-8,1280x720,de-DE,1,8dbef3f868db029d7b04cdee2b7ea66f97ca9672b09416395d53954d84868908
ecomplus_user_03544,schultzmichael@example.org,(910)227-9752,2022-06-09,"05577 Lara Causeway Apt. 466, Gavinbury, NJ 86780","65560 Shawn Fords Apt. 460, New Nicholas, MT 59648",0,0,0,0,4,0,1,normal,0,1,0,Opera/87.0.4208 (iOS),Opera,87.0.4208,iOS,PDF Viewer,UTC+9,1280x720,de-DE,0,6e192903e207ecf727060482d585ff114716e3d3a89e94a398e4a8864542060e
ecomplus_user_00050,christinelopez@example.com,496.795.1241x08774,2023-12-06,"13359 Christopher Roads Apt. 716, East Gabrielamouth, NJ 83544","71911 Bryan Center Suite 936, South Ashleyton, AR 86913",0,0,0,0,2,0,0,normal,0,1,0,Edge/66.0.8913 (Windows 10),Edge,66.0.8913,Windows 10,PDF Viewer,UTC-8,1366x768,fr-FR,1,4facde67caca211d5d699fe629e64d11a7d33ca75e8180aeb327173fe5287e7d
ecomplus_user_02534,brandy04@example.org,(925)239-6708x041,2021-06-21,"024 Marissa Trace Suite 261, New Holly, MD 05840","745 William Extensions, Patelmouth, KS 06347",0,0,0,1,2,0,0,normal,0,2,0,Chrome/64.0.5203 (Windows 11),Chrome,64.0.5203,Windows 11,PDF Viewer,UTC-8,1366x768,en-GB,1,e5c54131829d32b0c98b57affcacc4d9183db509cfe5301799ed1151e925f268
ecomplus_user_01215,mariah73@example.net,717.615.4859x347,2025-02-24,"5863 Johnny Alley, Nicholeport, GU 15058","26358 Mills Turnpike, Karlahaven, CO 23034",0,0,0,0,4,0,0,normal,1,3,1,Chrome/100.0.8346 (Windows 11),Chrome,100.0.8346,Windows 11,QuickTime,UTC+1,1920x1080,en-US,0,3e8e2be9855b520937c47bda14b1159d92c6f52ca785df962e6d6a22111288ae
ecomplus_user_03082,karen37@example.org,+1-249-930-7463,2022-10-10,"1786 Sandra Track, Taylormouth, ND 95324","Unit 4109 Box 2575, DPO AA 80843",0,0,0,0,1,0,0,normal,0,2,0,Safari/107.0.4188 (Windows 11),Safari,107.0.4188,Windows 11,Flash,UTC-8,1366x768,fr-FR,0,8a7e95748fa84ed6f85e125f8418e40292537b4fa1025e001d14b934095f1e4d
ecomplus_user_02857,paul37@example.net,935-714-8181x9581,2020-11-06,"91607 Paula Lodge Apt. 303, Myersville, NH 09127","856 Robert Lake Apt. 917, West Jeanette, WA 62579",0,0,0,0,2,0,0,normal,0,0,0,Firefox/107.0.8898 (Windows 11),Firefox,107.0.8898,Windows 11,Flash,UTC-8,1920x1080,en-US,1,907485c88f2267c315e0c6d1c4964d26f98bd7e4a2ff38ba7b8331968feef336
ecomplus_user_01993,brandon01@example.com,254-909-0606,2022-09-04,"28812 Justin Valleys Apt. 964, Lake Michaelville, TN 14703","7518 Dickerson Viaduct, Port Brianland, WY 50978",0,0,1,0,2,0,0,normal,1,1,0,Edge/96.0.6784 (iOS),Edge,96.0.6784,iOS,,UTC+5:30,1280x720,fr-FR,1,53cafd6899fdbb0b9c446d80c4d1c215c0c6dd170c2a2a1732cc4354c08b4be5
ecomplus_user_02771,keyderrick@example.com,+1-208-711-6108x71178,2025-01-29,"759 Judy Circle, Michaeltown, IN 60561","38139 Michael Rapids, Lake Steven, NV 02310",0,0,0,0,2,0,1,normal,0,3,0,Safari/64.0.2866 (MacOS),Safari,64.0.2866,MacOS,PDF Viewer,UTC-8,1366x768,en-GB,1,d581eeebefa116ec66330a1e26174dae8ef1e33ab7d047bef2a483b7fcf65845
ecomplus_user_00629,meyermanuel@example.net,+1-680-750-5323x217,2021-01-10,"258 Susan Drive, Sharonchester, MA 65319","924 Gregory Canyon Apt. 638, Hamiltonbury, NV 96964",0,0,0,0,4,0,0,normal,1,1,0,Edge/80.0.2187 (iOS),Edge,80.0.2187,iOS,,UTC+9,1440x900,en-GB,1,613944158c9a59eb8638a2ec75b4e7f523c2e0aaa111696f35efe3cc27b26aff
ecomplus_user_04269,stephanie46@example.org,+1-358-793-8274,2020-11-15,"02369 Wise Estates Apt. 481, Lake Melanie, MO 92768","16734 Fisher Keys Apt. 824, Medinastad, AK 81785",0,0,0,0,3,0,0,normal,0,0,0,Chrome/92.0.7587 (Windows 10),Chrome,92.0.7587,Windows 10,,UTC+1,1366x768,de-DE,1,237fcf12a4d637420ec5b27ae9b0d3477eacbcba73dd5f50df6b52eeeb8f4b02
user_00299,andersonwhitney@example.org,614-489-9401x073,2021-08-17,"68914 Amber Squares, Lake Deborahhaven, OR 17241","4829 Hamilton Vista Suite 550, Carolynville, NC 60498",0,0,0,0,0,0,0,normal,0,3,0,Opera/109.0.1619 (Android),Opera,109.0.1619,Android,QuickTime,UTC-8,1440x900,de-DE,1,a25307c5c7ea3361e52c3e6f83d59734f96928dbe2e06f4b5ff073ec34e2c864
ecomplus_user_01853,allisonking@example.com,(736)389-8171x764,2021-04-07,"1442 Herrera Tunnel, Watkinsstad, VI 83995","8863 Dalton Hills, West Eric, KS 87182",0,0,1,0,3,0,0,normal,0,1,0,Chrome/101.0.1322 (iOS),Chrome,101.0.1322,iOS,Flash,UTC+1,1280x720,en-GB,1,5100f2e4f3634723d2cbbe1618a8d145efdc3bb3a83757ddc331d1b982e5ab22
ecomplus_user_00448,heatherorozco@example.net,688-472-4880,2020-11-12,"0680 Lisa Estate Suite 251, Nathanbury, NE 32331","10231 Holmes Mountains, Garrisonbury, FM 07042",0,0,0,1,2,0,0,normal,0,1,0,Chrome/106.0.9604 (Windows 11),Chrome,106.0.9604,Windows 11,Flash,UTC,1280x720,en-US,1,defe8b55c5b97003a6d0b0b18c469a173f651e62a5835ed024ff941b2f7eadc8
